"id","code","name","active"
"hr_profession_1321_13","1321 13","Darbu VADĪTĀJS (kuģu remonta pakalpojumu jomā)",0
"hr_profession_1321_14","1321 14","Būvdarbu VADĪTĀJS (kuģu būvniecības jomā)",0
"hr_profession_1321_16","1321 16","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (poligrāfijas jomā)",0
"hr_profession_1321_17","1321 17","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (poligrāfijas jomā)",0
"hr_profession_1322_01","1322 01","VADĪTĀJS/ DIREKTORS (ieguves rūpniecības jomā)",0
"hr_profession_1322_02","1322 02","VADĪTĀJA VIETNIEKS/ IZPILDDIREKTORS (ieguves rūpniecības jomā)",0
"hr_profession_1322_03","1322 03","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (ieguves rūpniecības jomā)",0
"hr_profession_1322_04","1322 04","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (ieguves rūpniecības jomā)",0
"hr_profession_1323_01","1323 01","VADĪTĀJS/ DIREKTORS (būvniecības jomā)",0
"hr_profession_1323_02","1323 02","VADĪTĀJA VIETNIEKS/ IZPILDDIREKTORS (būvniecības jomā)",0
"hr_profession_1323_03","1323 03","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (būvniecības jomā)",0
"hr_profession_1323_04","1323 04","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (būvniecības jomā)",0
"hr_profession_1323_05","1323 05","Būvdarbu VADĪTĀJS",0
"hr_profession_1323_07","1323 07","Inženierkomunikāciju būvdarbu VADĪTĀJS",0
"hr_profession_1323_08","1323 08","Būvniecības projektu VADĪTĀJS",0
"hr_profession_1324_01","1324 01","VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS (transporta jomā)",0
"hr_profession_1324_02","1324 02","VADĪTĀJA VIETNIEKS/ IZPILDDIREKTORS (transporta jomā)",0
"hr_profession_1324_03","1324 03","VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS (sakaru jomā)",0
"hr_profession_1324_04","1324 04","VADĪTĀJA VIETNIEKS/ IZPILDDIREKTORS (sakaru jomā)",0
"hr_profession_1324_05","1324 05","VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS (noliktavu pakalpojumu jomā)",0
"hr_profession_1324_06","1324 06","VADĪTĀJA VIETNIEKS/ IZPILDDIREKTORS (noliktavu pakalpojumu jomā)",0
"hr_profession_1324_07","1324 07","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (transporta jomā)",0
"hr_profession_1324_08","1324 08","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (transporta jomā)",0
"hr_profession_1324_09","1324 09","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (sakaru jomā)",0
"hr_profession_1324_10","1324 10","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (sakaru jomā)",0
"hr_profession_1324_11","1324 11","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (noliktavu pakalpojumu jomā)",0
"hr_profession_1324_12","1324 12","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (noliktavu pakalpojumu jomā)",0
"hr_profession_1324_13","1324 13","Dzelzceļa stacijas PRIEKŠNIEKS",0
"hr_profession_1324_14","1324 14","Dzelzceļa stacijas PRIEKŠNIEKA VIETNIEKS",0
"hr_profession_1324_15","1324 15","Pasta nodaļas PRIEKŠNIEKS",0
"hr_profession_1324_16","1324 16","Pasta nodaļas PRIEKŠNIEKA VIETNIEKS",0
"hr_profession_1324_19","1324 19","Vilciena PRIEKŠNIEKS",0
"hr_profession_1324_22","1324 22","Lokomotīvju/ vagonu depo PRIEKŠNIEKS",0
"hr_profession_1324_23","1324 23","Lokomotīvju/ vagonu depo PRIEKŠNIEKA VIETNIEKS",0
"hr_profession_1324_24","1324 24","Filiāles DIREKTORS",0
"hr_profession_1324_25","1324 25","Filiāles DIREKTORA VIETNIEKS",0
"hr_profession_1324_28","1324 28","Iecirkņa PRIEKŠNIEKS (transporta un sakaru pakalpojumu jomā)",0
"hr_profession_1324_29","1324 29","Iecirkņa PRIEKŠNIEKA VIETNIEKS (transporta un sakaru pakalpojumu jomā)",0
"hr_profession_1324_30","1324 30","Ceha PRIEKŠNIEKS",0
"hr_profession_1324_31","1324 31","Ceha PRIEKŠNIEKA VIETNIEKS",0
"hr_profession_1324_32","1324 32","Ostas KAPTEINIS",0
"hr_profession_1324_33","1324 33","Pamatdarbības struktūrvienības VADĪTĀJS/ PRIEKŠNIEKS (dzelzceļa transporta pakalpojumu jomā)",0
"hr_profession_1324_34","1324 34","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ PRIEKŠNIEKA VIETNIEKS (dzelzceļa transporta pakalpojumu jomā)",0
"hr_profession_1324_35","1324 35","Sagādes struktūrvienības VADĪTĀJS/ DIREKTORS",0
"hr_profession_1324_36","1324 36","Sagādes struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS",0
"hr_profession_1324_37","1324 37","Sadales struktūrvienības VADĪTĀJS/ DIREKTORS",0
"hr_profession_1324_38","1324 38","Sadales struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS",0
"hr_profession_1324_39","1324 39","Loģistikas struktūrvienības VADĪTĀJS",0
"hr_profession_1324_40","1324 40","Loģistikas struktūrvienības VADĪTĀJA VIETNIEKS",0
"hr_profession_1324_43","1324 43","Ostas KAPTEIŅA VIETNIEKS",0
"hr_profession_1324_44","1324 44","Darbu VADĪTĀJS (dzelzceļa transporta pakalpojumu jomā)",0
"hr_profession_1324_45","1324 45","Lidojumu plānošanas SPECIĀLISTS",0
"hr_profession_1330_01","1330 01","VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS (informācijas un komunikācijas tehnoloģiju jomā)",0
"hr_profession_1330_02","1330 02","VADĪTĀJA VIETNIEKS/ IZPILDDIREKTORS (informācijas un komunikācijas tehnoloģiju jomā)",0
"hr_profession_1330_03","1330 03","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (informācijas un komunikācijas tehnoloģiju jomā)",0
"hr_profession_1330_04","1330 04","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (informācijas un komunikācijas tehnoloģiju jomā)",0
"hr_profession_1330_05","1330 05","Informācijas tehnoloģiju struktūrvienības VADĪTĀJS/ DIREKTORS",0
"hr_profession_1330_06","1330 06","Informācijas tehnoloģiju struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS",0
"hr_profession_1330_07","1330 07","Elektronisko sakaru struktūrvienības VADĪTĀJS/ DIREKTORS",0
"hr_profession_1330_08","1330 08","Elektronisko sakaru struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS",0
"hr_profession_1330_09","1330 09","Informācijas drošības VADĪTĀJS",0
"hr_profession_1330_10","1330 10","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (informācijas jomā)",0
"hr_profession_1330_11","1330 11","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (informācijas jomā)",0
"hr_profession_1341_01","1341 01","VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS (bērnu sociālās aprūpes un sociālās rehabilitācijas jomā)",0
"hr_profession_1341_02","1341 02","VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS/ IZPILDDIREKTORS (bērnu sociālās aprūpes un sociālās rehabilitācijas jomā)",0
"hr_profession_1341_03","1341 03","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (bērnu sociālās aprūpes un sociālās rehabilitācijas jomā)",0
"hr_profession_1341_04","1341 04","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (bērnu sociālās aprūpes un sociālās rehabilitācijas jomā)",0
"hr_profession_1342_01","1342 01","VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS (veselības aprūpes jomā)",0
"hr_profession_1342_02","1342 02","VADĪTĀJA VIETNIEKS/ IZPILDDIREKTORS (veselības aprūpes jomā)",0
"hr_profession_1342_03","1342 03","Veselības aprūpes vadības ĀRSTS",0
"hr_profession_1342_04","1342 04","Veselības aprūpes VADĪTĀJS",0
"hr_profession_1342_05","1342 05","Galvenā medicīnas MĀSA",0
"hr_profession_1342_06","1342 06","Galvenā VECMĀTE",0
"hr_profession_1342_07","1342 07","Galvenais ĀRSTS",0
"hr_profession_1343_01","1343 01","VADĪTĀJS/ DIREKTORS (pilngadīgo sociālās aprūpes un sociālās rehabilitācijas jomā)",0
"hr_profession_1343_02","1343 02","VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS/ IZPILDDIREKTORS (pilngadīgo sociālās aprūpes un sociālās rehabilitācijas jomā)",0
"hr_profession_1343_03","1343 03","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (pilngadīgo sociālās aprūpes un sociālās rehabilitācijas jomā)",0
"hr_profession_1343_04","1343 04","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (pilngadīgo sociālās aprūpes un sociālās rehabilitācijas jomā)",0
"hr_profession_1344_01","1344 01","VADĪTĀJS/ DIREKTORS (sociālās labklājības jomā)",0
"hr_profession_1344_02","1344 02","VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS/ IZPILDDIREKTORS (sociālās labklājības jomā)",0
"hr_profession_1344_03","1344 03","Sociālā dienesta VADĪTĀJS",0
"hr_profession_1344_04","1344 04","Sociālā dienesta VADĪTĀJA VIETNIEKS",0
"hr_profession_1344_05","1344 05","Bāriņtiesas PRIEKŠSĒDĒTĀJS",0
"hr_profession_1344_06","1344 06","Bāriņtiesas PRIEKŠSĒDĒTĀJA VIETNIEKS",0
"hr_profession_1344_07","1344 07","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (sociālās labklājības jomā)",0
"hr_profession_1344_08","1344 08","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (sociālās labklājības jomā)",0
"hr_profession_1345_01","1345 01","REKTORS",0
"hr_profession_1345_02","1345 02","PROREKTORS",0
"hr_profession_1345_03","1345 03","VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS (izglītības jomā)",0
"hr_profession_1345_04","1345 04","VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS/ IZPILDDIREKTORS (izglītības jomā)",0
"hr_profession_1345_05","1345 05","DEKĀNS",0
"hr_profession_1345_06","1345 06","ProDEKĀNS",0
"hr_profession_1345_08","1345 08","Skolas DIREKTORS/ PRIEKŠNIEKS",0
"hr_profession_1345_09","1345 09","Skolas DIREKTORA VIETNIEKS/ PRIEKŠNIEKA VIETNIEKS",0
"hr_profession_1345_10","1345 10","Koledžas DIREKTORS",0
"hr_profession_1345_11","1345 11","Koledžas DIREKTORA VIETNIEKS",0
"hr_profession_1345_14","1345 14","Koledžas katedras VADĪTĀJS",0
"hr_profession_1345_15","1345 15","Mācību centra VADĪTĀJS/ PRIEKŠNIEKS",0
"hr_profession_1345_16","1345 16","Mācību centra VADĪTĀJA VIETNIEKS/ PRIEKŠNIEKA VIETNIEKS",0
"hr_profession_1345_17","1345 17","Mācību centra daļas PRIEKŠNIEKS",0
"hr_profession_1345_18","1345 18","Izglītības programmas/ nodaļas DIREKTORS/ VADĪTĀJS",0
"hr_profession_1345_19","1345 19","Profesionālās augstākās izglītības kursa VADĪTĀJS",0
"hr_profession_1345_20","1345 20","Mācību kursu VADĪTĀJS",0
"hr_profession_1345_21","1345 21","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS/ KOMANDIERIS (izglītības jomā)",0
"hr_profession_1345_22","1345 22","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS/ KOMANDIERA VIETNIEKS (izglītības jomā)",0
"hr_profession_1345_23","1345 23","Katedras VADĪTĀJS",0
"hr_profession_1346_01","1346 01","VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS (finanšu un apdrošināšanas jomā)",0
"hr_profession_1346_02","1346 02","VADĪTĀJA VIETNIEKS/ IZPILDDIREKTORS (finanšu un apdrošināšanas jomā)",0
"hr_profession_1346_03","1346 03","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (finanšu un apdrošināšanas jomā)",0
"hr_profession_1346_04","1346 04","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (finanšu un apdrošināšanas jomā)",0
"hr_profession_1346_05","1346 05","Reģiona VADĪTĀJS (banku pakalpojumu jomā)",0
"hr_profession_1349_01","1349 01","Vides PĀRVALDNIEKS",0
"hr_profession_1349_03","1349 03","VADĪTĀJS (inspicēšanas jomā)",0
"hr_profession_1349_06","1349 06","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (farmācijas jomā)",0
"hr_profession_1349_07","1349 07","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (farmācijas jomā)",0
"hr_profession_1349_08","1349 08","Pašvaldības policijas pamatdarbības struktūrvienības VADĪTĀJS/ PRIEKŠNIEKS",0
"hr_profession_1349_09","1349 09","Pašvaldības policijas pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ PRIEKŠNIEKA VIETNIEKS",0
"hr_profession_1349_10","1349 10","Pamatdarbības struktūrvienības VADĪTĀJS/ KOMANDIERIS/ PRIEKŠNIEKS (iekšlietu jomā)",0
"hr_profession_1349_11","1349 11","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ KOMANDIERA VIETNIEKS/ PRIEKŠNIEKA VIETNIEKS (iekšlietu jomā)",0
"hr_profession_1349_12","1349 12","Pamatdarbības struktūrvienības VADĪTĀJS/ PRIEKŠNIEKS (apcietinājuma un brīvības atņemšanas jomā)",0
"hr_profession_1349_13","1349 13","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ PRIEKŠNIEKA VIETNIEKS (apcietinājuma un brīvības atņemšanas jomā)",0
"hr_profession_1349_14","1349 14","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS (revīzijas jomā)",0
"hr_profession_1349_15","1349 15","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS/ PĀRVALDNIEKA VIETNIEKS (revīzijas jomā)",0
"hr_profession_1349_16","1349 16","Galvenais INSPEKTORS (iekšlietu jomā)",0
"hr_profession_1349_17","1349 17","Galvenais INSPEKTORS (apcietinājuma un brīvības atņemšanas jomā)",0
"hr_profession_1349_18","1349 18","Galvenais INSPEKTORS SAPIERIS (iekšlietu jomā)",0
"hr_profession_1349_19","1349 19","Vecākais valsts REVIDENTS (revīzijas jomā)",0
"hr_profession_1349_20","1349 20","Operatīvais DEŽURANTS (iekšlietu jomā)",0
"hr_profession_1349_21","1349 21","Operatīvā DEŽURANTA VIETNIEKS (iekšlietu jomā)",0
"hr_profession_1349_22","1349 22","Sakaru VIRSNIEKS (iekšlietu jomā)",0
"hr_profession_1349_23","1349 23","Reģiona iestādes VECĀKAIS (iekšlietu jomā)",0
"hr_profession_1349_24","1349 24","Valsts REVIDENTS (revīzijas jomā)",0
"hr_profession_1349_25","1349 25","Meža ugunsdzēsības stacijas VADĪTĀJS",0
"hr_profession_1349_26","1349 26","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (izdevējdarbības jomā)",0
"hr_profession_1349_27","1349 27","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (izdevējdarbības jomā)",0
"hr_profession_1349_28","1349 28","Valsts policijas vecākais VIRSNIEKS",0
"hr_profession_1349_29","1349 29","Rotas KOMANDIERA VIETNIEKS (iekšlietu jomā)",0
"hr_profession_1349_30","1349 30","Vada KOMANDIERA VIETNIEKS (iekšlietu jomā)",0
"hr_profession_1349_31","1349 31","Vada KOMANDIERIS (iekšlietu jomā)",0
"hr_profession_1349_32","1349 32","Bibliotēkas struktūrvienības VADĪTĀJS",0
"hr_profession_1349_33","1349 33","Muzeja VADĪTĀJS/ DIREKTORS",0
"hr_profession_1349_34","1349 34","Bibliotēkas VADĪTĀJS/ DIREKTORS",0
"hr_profession_1349_35","1349 35","Rotas KOMANDIERIS (iekšlietu jomā)",0
"hr_profession_1411_01","1411 01","Viesnīcas VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS",0
"hr_profession_1411_02","1411 02","Viesnīcas VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS",0
"hr_profession_1411_03","1411 03","Nometnes VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS",0
"hr_profession_1411_04","1411 04","Nometnes VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS",0
"hr_profession_1411_05","1411 05","Pansijas VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS",0
"hr_profession_1411_06","1411 06","Pansijas VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS",0
"hr_profession_1411_07","1411 07","VIESNĪCNIEKS",0
"hr_profession_1411_08","1411 08","Pamatdarbības struktūrvienības VADĪTĀJS (viesnīcu pakalpojumu jomā)",0
"hr_profession_1411_09","1411 09","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS (viesnīcu pakalpojumu jomā)",0
"hr_profession_1411_10","1411 10","Dienesta viesnīcas VADĪTĀJS",0
"hr_profession_1412_01","1412 01","Restorāna VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS",0
"hr_profession_1412_02","1412 02","Restorāna VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS",0
"hr_profession_1412_03","1412 03","Kafejnīcas/ tējnīcas VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS",0
"hr_profession_1412_04","1412 04","Kafejnīcas/ tējnīcas VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS",0
"hr_profession_1412_05","1412 05","Ēdnīcas VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS",0
"hr_profession_1412_06","1412 06","Ēdnīcas VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS",0
"hr_profession_1412_07","1412 07","Ēdināšanas pakalpojumu ORGANIZATORS",0
"hr_profession_1412_08","1412 08","Pamatdarbības struktūrvienības VADĪTĀJS (restorānu pakalpojumu jomā)",0
"hr_profession_1412_09","1412 09","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS (restorānu pakalpojumu jomā)",0
"hr_profession_1412_10","1412 10","Uzkodu uzņēmuma VADĪTĀJS",0
"hr_profession_1420_01","1420 01","VADĪTĀJS/ DIREKTORS (mazumtirdzniecības jomā)",0
"hr_profession_1420_02","1420 02","VADĪTĀJA VIETNIEKS/ IZPILDDIREKTORS (mazumtirdzniecības jomā)",0
"hr_profession_1420_03","1420 03","VADĪTĀJS/ DIREKTORS (vairumtirdzniecības jomā)",0
"hr_profession_1420_04","1420 04","VADĪTĀJA VIETNIEKS/ IZPILDDIREKTORS (vairumtirdzniecības jomā)",0
"hr_profession_1420_05","1420 05","VEIKALVEDIS",0
"hr_profession_1420_06","1420 06","Pamatdarbības struktūrvienības VADĪTĀJS (vairumtirdzniecības jomā)",0
"hr_profession_1420_07","1420 07","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS (vairumtirdzniecības jomā)",0
"hr_profession_1420_08","1420 08","Pamatdarbības struktūrvienības VADĪTĀJS (mazumtirdzniecības jomā)",0
"hr_profession_1420_09","1420 09","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS (mazumtirdzniecības jomā)",0
"hr_profession_1431_01","1431 01","VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS (kultūras jomā)",0
"hr_profession_1431_02","1431 02","VADĪTĀJA VIETNIEKS/ IZPILDDIREKTORS (kultūras jomā)",0
"hr_profession_1431_03","1431 03","VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS (sporta jomā)",0
"hr_profession_1431_04","1431 04","VADĪTĀJA VIETNIEKS/ IZPILDDIREKTORS (sporta jomā)",0
"hr_profession_1431_05","1431 05","VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS (tūrisma jomā)",0
"hr_profession_1431_06","1431 06","VADĪTĀJA VIETNIEKS/ IZPILDDIREKTORS (tūrisma jomā)",0
"hr_profession_1431_07","1431 07","Ekotūrisma PĀRVALDNIEKS",0
"hr_profession_1431_08","1431 08","Tūrisma un atpūtas organizācijas VADĪTĀJS",0
"hr_profession_1431_09","1431 09","PRODUCENTS (kultūras jomā)",0
"hr_profession_1431_10","1431 10","IMPRESĀRIJS",0
"hr_profession_1431_11","1431 11","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (kultūras jomā)",0
"hr_profession_1431_12","1431 12","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (kultūras jomā)",0
"hr_profession_1431_13","1431 13","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (sporta jomā)",0
"hr_profession_1431_14","1431 14","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (sporta jomā)",0
"hr_profession_1431_15","1431 15","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (tūrisma un atpūtas pakalpojumu jomā)",0
"hr_profession_1431_16","1431 16","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (tūrisma un atpūtas pakalpojumu jomā)",0
"hr_profession_1431_17","1431 17","Mūzikas pasākumu ORGANIZATORS",0
"hr_profession_1431_18","1431 18","Teātra/ galvenais ADMINISTRATORS",0
"hr_profession_1439_01","1439 01","VADĪTĀJS/ DIREKTORS/ PĀRVALDNIEKS (individuālo pakalpojumu jomā)",0
"hr_profession_1439_02","1439 02","VADĪTĀJA VIETNIEKS/ IZPILDDIREKTORS (individuālo pakalpojumu jomā)",0
"hr_profession_1439_03","1439 03","Pamatdarbības struktūrvienības VADĪTĀJS (individuālo pakalpojumu jomā)",0
"hr_profession_1439_04","1439 04","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS (individuālo pakalpojumu jomā)",0
"hr_profession_1439_05","1439 05","Pamatdarbības struktūrvienības VADĪTĀJS (automobiļu tehniskās apkopes un remonta pakalpojumu jomā)",0
"hr_profession_1439_06","1439 06","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS (automobiļu tehniskās apkopes un remonta pakalpojumu jomā)",0
"hr_profession_1439_07","1439 07","Pamatdarbības struktūrvienības VADĪTĀJS (sadzīves aparatūras un priekšmetu remonta pakalpojumu jomā)",0
"hr_profession_1439_08","1439 08","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS (sadzīves aparatūras un priekšmetu remonta pakalpojumu jomā)",0
"hr_profession_1439_12","1439 12","Kuģa klientu apkalpošanas servisa VADĪTĀJS",0
"hr_profession_1439_13","1439 13","Televīzijas/ radio programmas DIREKTORS",0
"hr_profession_1439_14","1439 14","Televīzijas/ radio programmas DIREKTORA VIETNIEKS",0
"hr_profession_1439_15","1439 15","Pamatdarbības struktūrvienības VADĪTĀJS/ DIREKTORS (citur neklasificētu pakalpojumu jomā)",0
"hr_profession_1439_16","1439 16","Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (citur neklasificētu pakalpojumu jomā)",0
"hr_profession_2111_01","2111 01","Vadošais PĒTNIEKS",0
"hr_profession_2111_02","2111 02","PĒTNIEKS",0
"hr_profession_2111_03","2111 03","Zinātniskais ASISTENTS",0
"hr_profession_2111_04","2111 04","AERODINAMIĶIS",0
"hr_profession_2111_05","2111 05","ASTRONOMS",0
"hr_profession_2111_06","2111 06","RadioASTRONOMS",0
"hr_profession_2111_07","2111 07","AstroFIZIĶIS",0
"hr_profession_2111_08","2111 08","BALLISTIĶIS",0
"hr_profession_2111_09","2111 09","HIDRODINAMIĶIS",0
"hr_profession_2111_10","2111 10","FIZIĶIS",0
"hr_profession_2111_11","2111 11","Akustikas FIZIĶIS",0
"hr_profession_2111_12","2111 12","AtomFIZIĶIS",0
"hr_profession_2111_13","2111 13","ElektromagnetoFIZIĶIS",0
"hr_profession_2111_14","2111 14","Elektronikas FIZIĶIS",0
"hr_profession_2111_15","2111 15","SiltumFIZIĶIS",0
"hr_profession_2111_16","2111 16","Gaismas FIZIĶIS",0
"hr_profession_2111_17","2111 17","Mehānikas FIZIĶIS",0
"hr_profession_2111_18","2111 18","MolekulārFIZIĶIS",0
"hr_profession_2111_19","2111 19","KodolFIZIĶIS",0
